nodenumber,x,y,z,pressure,x-velocity,y-velocity,z-velocity
5897,3.08E-03,1.87E-12,5.05E-02,5.28E+01,2.58E-04,-4.09E-03,-6.69E-03
5898,5.09E-03,-5.87E-12,5.05E-02,5.32E+01,1.58E-03,-1.31E-02,-2.52E-02
5899,2.96E-03,-1.65E-12,5.05E-02,5.28E+01,1.22E-04,-3.34E-03,-5.47E-03
5900,-2.48E-03,-2.55E-12,5.05E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
5901,-5.54E-03,2.22E-12,5.05E-02,5.44E+01,4.50E-03,-2.89E-02,-2.29E-02
5902,4.10E-03,-1.65E-11,5.05E-02,5.30E+01,9.72E-04,-9.37E-03,-1.68E-02
5903,-1.45E-02,4.08E-12,5.06E-02,5.46E+01,2.32E-02,-5.76E-02,-6.50E-02
5904,-7.13E-03,7.53E-12,5.06E-02,5.44E+01,7.91E-03,-3.82E-02,-3.22E-02
5905,-3.87E-03,4.59E-12,5.06E-02,5.47E+01,1.41E-03,-1.59E-02,-1.14E-02
5906,-4.48E-02,-6.49E-12,5.06E-02,5.71E+01,3.03E-02,-2.97E-02,-2.12E-01
5907,2.49E-03,-2.35E-12,5.06E-02,5.27E+01,0.00E+00,0.00E+00,0.00E+00
5908,-6.59E-02,1.97E-10,5.06E-02,5.81E+01,-5.60E-03,-3.63E-02,-1.12E-01
5909,-3.55E-03,-9.89E-13,5.06E-02,5.49E+01,1.10E-03,-1.30E-02,-8.93E-03
5910,3.01E-03,-2.12E-13,5.07E-02,5.29E+01,1.95E-04,-3.70E-03,-6.01E-03
5911,-2.64E-03,1.13E-12,5.07E-02,5.51E+01,4.01E-04,-2.17E-03,-1.32E-03
5912,-2.09E-02,1.11E-11,5.07E-02,5.47E+01,3.45E-02,-5.41E-02,-9.47E-02
5913,2.18E-02,-6.55E-11,5.07E-02,5.31E+01,-1.15E-02,5.06E-06,-7.90E-02
5914,-5.85E-03,9.82E-13,5.07E-02,5.44E+01,4.95E-03,-3.10E-02,-2.46E-02
5915,-4.42E-03,-6.36E-12,5.08E-02,5.46E+01,2.22E-03,-2.08E-02,-1.52E-02
5916,4.38E-03,9.64E-12,5.08E-02,5.31E+01,1.07E-03,-1.06E-02,-1.91E-02
5917,7.90E-02,6.78E-11,5.08E-02,5.56E+01,-2.41E-02,5.72E-02,3.72E-02
5918,-7.70E-03,9.31E-12,5.09E-02,5.44E+01,8.79E-03,-4.09E-02,-3.50E-02
5919,-2.71E-02,-4.67E-11,5.09E-02,5.50E+01,4.03E-02,-4.45E-02,-1.31E-01
5920,-3.28E-02,-1.57E-11,5.09E-02,5.54E+01,4.16E-02,-3.65E-02,-1.64E-01
5921,-3.42E-03,4.53E-12,5.09E-02,5.50E+01,9.17E-04,-1.16E-02,-7.79E-03
5922,-1.21E-02,9.97E-12,5.10E-02,5.45E+01,1.81E-02,-5.53E-02,-5.47E-02
5923,8.77E-03,5.35E-13,5.10E-02,5.34E+01,2.35E-03,-2.02E-02,-4.85E-02
5924,2.48E-03,4.01E-12,5.10E-02,5.27E+01,0.00E+00,0.00E+00,0.00E+00
5925,5.44E-03,-1.41E-12,5.10E-02,5.32E+01,1.70E-03,-1.42E-02,-2.76E-02
5926,-2.50E-03,-8.62E-13,5.10E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
5927,9.68E-02,-2.06E-11,5.10E-02,5.63E+01,-1.31E-02,8.30E-03,1.34E-02
5928,3.67E-03,8.23E-12,5.11E-02,5.31E+01,6.57E-04,-7.45E-03,-1.28E-02
5929,-4.04E-03,-1.36E-11,5.11E-02,5.47E+01,1.54E-03,-1.75E-02,-1.24E-02
5930,-7.21E-03,-9.05E-12,5.11E-02,5.44E+01,7.95E-03,-3.85E-02,-3.24E-02
5931,-3.07E-03,-1.10E-11,5.11E-02,5.50E+01,3.94E-04,-7.92E-03,-5.13E-03
5932,9.19E-03,-2.61E-11,5.11E-02,5.34E+01,2.38E-03,-2.06E-02,-5.05E-02
5933,-4.37E-02,1.80E-11,5.11E-02,5.68E+01,3.11E-02,-2.98E-02,-2.09E-01
5934,2.84E-03,-5.32E-12,5.11E-02,5.29E+01,2.42E-04,-2.52E-03,-4.00E-03
5935,1.63E-02,-3.68E-12,5.11E-02,5.33E+01,-3.95E-03,-1.39E-02,-7.27E-02
5936,-2.49E-03,1.93E-13,5.12E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
5937,8.65E-02,2.52E-11,5.12E-02,5.59E+01,-1.47E-02,3.62E-02,3.42E-02
5938,-2.63E-03,1.42E-12,5.12E-02,5.50E+01,-4.68E-05,-1.68E-03,-1.12E-03
5939,2.99E-03,3.25E-12,5.12E-02,5.30E+01,2.34E-04,-3.62E-03,-5.87E-03
5940,3.12E-03,1.51E-12,5.12E-02,5.30E+01,2.29E-04,-4.28E-03,-7.11E-03
5941,7.65E-02,-5.25E-11,5.12E-02,5.55E+01,-2.74E-02,6.23E-02,3.40E-02
5942,-4.36E-03,7.96E-14,5.12E-02,5.46E+01,2.05E-03,-2.03E-02,-1.47E-02
5943,-5.20E-03,-7.51E-13,5.12E-02,5.45E+01,3.53E-03,-2.68E-02,-2.04E-02
5944,6.93E-03,1.12E-11,5.13E-02,5.33E+01,2.24E-03,-1.78E-02,-3.78E-02
5945,9.22E-02,1.69E-11,5.13E-02,5.60E+01,-1.08E-02,1.93E-02,2.47E-02
5946,4.14E-03,4.56E-12,5.13E-02,5.32E+01,8.51E-04,-9.46E-03,-1.68E-02
5947,-6.53E-03,1.69E-11,5.13E-02,5.44E+01,6.35E-03,-3.48E-02,-2.82E-02
5948,-2.49E-03,1.91E-12,5.13E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
5949,9.31E-02,-2.64E-11,5.13E-02,5.61E+01,-1.13E-02,1.70E-02,2.25E-02
5950,-5.14E-03,-2.14E-13,5.13E-02,5.45E+01,3.38E-03,-2.63E-02,-1.99E-02
5951,3.00E-03,-9.96E-13,5.13E-02,5.30E+01,2.26E-04,-3.72E-03,-6.02E-03
5952,-5.06E-03,1.33E-13,5.13E-02,5.45E+01,3.23E-03,-2.57E-02,-1.94E-02
5953,-5.13E-03,-2.53E-13,5.13E-02,5.45E+01,3.36E-03,-2.62E-02,-1.98E-02
5954,-5.15E-03,-3.12E-14,5.13E-02,5.45E+01,3.41E-03,-2.64E-02,-2.00E-02
5955,4.60E-03,-2.91E-13,5.14E-02,5.32E+01,1.23E-03,-1.15E-02,-2.09E-02
5956,-5.13E-03,-5.54E-13,5.14E-02,5.45E+01,3.36E-03,-2.63E-02,-1.98E-02
5957,-3.34E-03,6.57E-12,5.14E-02,5.49E+01,7.30E-04,-1.07E-02,-7.02E-03
5958,-3.94E-03,3.36E-12,5.14E-02,5.47E+01,1.36E-03,-1.65E-02,-1.15E-02
5959,2.75E-03,-6.79E-13,5.15E-02,5.30E+01,1.80E-04,-1.87E-03,-2.97E-03
5960,7.46E-03,-1.93E-11,5.15E-02,5.34E+01,2.41E-03,-1.88E-02,-4.10E-02
5961,-4.25E-03,1.41E-12,5.15E-02,5.46E+01,1.84E-03,-1.94E-02,-1.39E-02
5962,-7.17E-02,-1.12E-10,5.15E-02,5.79E+01,-9.35E-03,-3.84E-02,-7.17E-02
5963,-6.02E-03,-1.43E-11,5.15E-02,5.44E+01,5.17E-03,-3.21E-02,-2.53E-02
5964,9.52E-02,3.48E-11,5.15E-02,5.61E+01,-1.19E-02,1.15E-02,1.76E-02
5965,1.56E-02,-1.31E-11,5.15E-02,5.33E+01,-2.96E-03,-1.53E-02,-7.08E-02
5966,6.98E-02,1.73E-11,5.15E-02,5.50E+01,-3.64E-02,7.46E-02,2.34E-02
5967,2.49E-03,-6.45E-12,5.16E-02,5.29E+01,0.00E+00,0.00E+00,0.00E+00
5968,-1.09E-02,2.01E-11,5.16E-02,5.45E+01,1.50E-02,-5.22E-02,-4.85E-02
5969,-3.58E-03,5.42E-12,5.16E-02,5.48E+01,9.05E-04,-1.32E-02,-8.93E-03
5970,6.04E-03,-9.10E-12,5.16E-02,5.33E+01,1.96E-03,-1.59E-02,-3.17E-02
5971,4.47E-03,-1.64E-12,5.16E-02,5.32E+01,1.16E-03,-1.10E-02,-1.99E-02
5972,1.97E-02,-6.38E-12,5.17E-02,5.32E+01,-8.86E-03,-6.40E-03,-7.61E-02
5973,2.59E-03,-4.25E-13,5.17E-02,5.29E+01,2.36E-04,-7.70E-04,-1.18E-03
5974,3.63E-03,-8.24E-13,5.17E-02,5.31E+01,5.85E-04,-7.19E-03,-1.21E-02
5975,2.48E-03,-2.84E-12,5.17E-02,5.29E+01,0.00E+00,0.00E+00,0.00E+00
5976,9.83E-02,1.43E-11,5.17E-02,5.64E+01,-1.41E-02,5.44E-03,9.83E-03
5977,-1.30E-02,-2.41E-12,5.17E-02,5.45E+01,1.87E-02,-5.62E-02,-5.73E-02
5978,-2.83E-03,5.38E-13,5.17E-02,5.50E+01,9.44E-05,-4.47E-03,-2.75E-03
5979,3.89E-03,-9.16E-12,5.18E-02,5.32E+01,6.99E-04,-8.31E-03,-1.44E-02
5980,3.00E-03,3.31E-12,5.18E-02,5.30E+01,3.77E-04,-3.26E-03,-5.36E-03
5981,5.15E-03,-5.81E-12,5.18E-02,5.33E+01,1.46E-03,-1.32E-02,-2.49E-02
5982,-2.45E-02,-3.79E-11,5.18E-02,5.48E+01,3.71E-02,-4.80E-02,-1.14E-01
5983,1.00E-01,2.08E-12,5.18E-02,5.66E+01,-1.51E-02,2.95E-03,6.19E-03
5984,-5.58E-03,-6.59E-12,5.18E-02,5.45E+01,4.16E-03,-2.91E-02,-2.24E-02
5985,2.58E-03,6.41E-13,5.18E-02,5.29E+01,1.63E-04,-7.12E-04,-1.04E-03
5986,2.72E-02,-3.08E-11,5.18E-02,5.30E+01,-2.02E-02,1.54E-02,-7.77E-02
5987,5.68E-03,9.54E-12,5.18E-02,5.33E+01,1.81E-03,-1.50E-02,-2.92E-02
5988,3.52E-03,-2.35E-12,5.19E-02,5.31E+01,5.96E-04,-6.62E-03,-1.10E-02
5989,-9.66E-03,1.26E-11,5.19E-02,5.44E+01,1.23E-02,-4.90E-02,-4.33E-02
5990,-2.48E-03,7.03E-13,5.19E-02,5.52E+01,0.00E+00,0.00E+00,0.00E+00
5991,3.64E-03,4.57E-14,5.19E-02,5.31E+01,5.79E-04,-7.24E-03,-1.21E-02
5992,4.66E-02,-1.44E-10,5.19E-02,5.32E+01,-4.16E-02,6.78E-02,-4.35E-02
5993,9.02E-02,2.05E-11,5.19E-02,5.60E+01,-1.18E-02,2.43E-02,2.80E-02
5994,8.85E-02,2.74E-11,5.20E-02,5.59E+01,-1.24E-02,2.93E-02,3.13E-02
5995,-7.98E-03,9.11E-13,5.20E-02,5.44E+01,8.67E-03,-4.24E-02,-3.51E-02
5996,-8.07E-03,9.03E-13,5.20E-02,5.44E+01,8.85E-03,-4.29E-02,-3.57E-02
5997,1.00E-01,3.09E-11,5.20E-02,5.66E+01,-1.51E-02,2.96E-03,6.21E-03
5998,-8.06E-03,-8.77E-13,5.20E-02,5.44E+01,8.82E-03,-4.28E-02,-3.55E-02
5999,-8.12E-03,5.02E-13,5.20E-02,5.44E+01,8.93E-03,-4.31E-02,-3.59E-02
6000,7.24E-03,2.02E-12,5.20E-02,5.34E+01,2.19E-03,-1.85E-02,-3.93E-02
6001,-3.11E-03,4.96E-13,5.20E-02,5.49E+01,3.69E-04,-8.09E-03,-5.04E-03
6002,-8.08E-03,3.42E-13,5.20E-02,5.44E+01,8.83E-03,-4.29E-02,-3.56E-02
6003,9.98E-02,5.39E-11,5.20E-02,5.66E+01,-1.50E-02,3.12E-03,6.62E-03
6004,1.33E-02,-1.57E-12,5.20E-02,5.34E+01,-1.10E-03,-1.88E-02,-6.50E-02
6005,-2.97E-02,3.82E-11,5.20E-02,5.51E+01,4.09E-02,-4.07E-02,-1.47E-01
6006,-3.02E-03,-2.97E-12,5.20E-02,5.49E+01,2.54E-04,-7.18E-03,-4.42E-03
6007,3.44E-03,-6.13E-12,5.20E-02,5.31E+01,5.18E-04,-6.16E-03,-1.01E-02
6008,-2.94E-03,4.13E-13,5.20E-02,5.50E+01,1.28E-04,-6.07E-03,-3.74E-03
6009,9.71E-02,2.01E-11,5.21E-02,5.63E+01,-1.30E-02,7.25E-03,1.26E-02
6010,-9.99E-02,9.05E-12,5.21E-02,5.81E+01,0.00E+00,0.00E+00,0.00E+00
6011,3.30E-02,-4.35E-11,5.21E-02,5.29E+01,-2.88E-02,3.33E-02,-7.31E-02
6012,-3.04E-03,1.48E-12,5.21E-02,5.50E+01,2.91E-04,-7.40E-03,-4.56E-03
6013,1.60E-02,3.68E-11,5.21E-02,5.34E+01,-4.02E-03,-1.46E-02,-7.08E-02
6014,5.75E-03,2.22E-12,5.21E-02,5.34E+01,1.79E-03,-1.52E-02,-2.95E-02
6015,-2.98E-03,-1.10E-12,5.21E-02,5.49E+01,1.40E-04,-6.63E-03,-4.09E-03
6016,-3.67E-03,3.22E-12,5.21E-02,5.48E+01,9.42E-04,-1.41E-02,-9.38E-03
6017,2.50E-03,-1.33E-13,5.21E-02,5.30E+01,0.00E+00,0.00E+00,0.00E+00
6018,8.74E-03,9.86E-12,5.22E-02,5.35E+01,2.02E-03,-2.04E-02,-4.72E-02
6019,1.29E-02,4.20E-11,5.22E-02,5.35E+01,-5.35E-04,-1.94E-02,-6.35E-02
6020,6.26E-03,3.06E-11,5.22E-02,5.34E+01,1.92E-03,-1.64E-02,-3.27E-02
6021,-4.64E-03,-8.12E-12,5.22E-02,5.45E+01,2.58E-03,-2.24E-02,-1.65E-02
6022,1.00E-01,-1.07E-11,5.23E-02,5.66E+01,-1.49E-02,2.89E-03,6.13E-03
6023,1.00E-01,2.53E-11,5.23E-02,5.66E+01,-1.49E-02,2.89E-03,6.13E-03
6024,7.27E-02,2.07E-11,5.23E-02,5.53E+01,-3.24E-02,6.91E-02,2.94E-02
6025,4.09E-03,-4.27E-14,5.23E-02,5.32E+01,7.84E-04,-9.20E-03,-1.58E-02
6026,-3.04E-03,-4.86E-13,5.23E-02,5.49E+01,2.62E-04,-7.39E-03,-4.49E-03
6027,-2.49E-03,-3.55E-13,5.23E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
6028,-8.12E-02,1.48E-11,5.23E-02,5.80E+01,-9.63E-03,-3.51E-02,-1.15E-02
6029,1.81E-02,1.03E-11,5.23E-02,5.33E+01,-7.36E-03,-9.82E-03,-7.31E-02
6030,6.15E-02,7.94E-11,5.24E-02,5.43E+01,-4.39E-02,8.00E-02,1.50E-03
6031,6.43E-02,-3.01E-11,5.24E-02,5.46E+01,-4.19E-02,7.96E-02,1.04E-02
6032,3.01E-03,4.85E-12,5.24E-02,5.31E+01,2.25E-04,-3.86E-03,-6.08E-03
6033,-5.06E-03,1.82E-11,5.24E-02,5.46E+01,3.15E-03,-2.57E-02,-1.91E-02
6034,2.49E-03,-3.96E-12,5.24E-02,5.30E+01,0.00E+00,0.00E+00,0.00E+00
6035,2.60E-03,-2.58E-12,5.24E-02,5.30E+01,-3.06E-05,-7.05E-04,-1.16E-03
6036,2.49E-03,-1.50E-12,5.25E-02,5.30E+01,0.00E+00,0.00E+00,0.00E+00
6037,2.30E-02,9.23E-11,5.25E-02,5.32E+01,-1.46E-02,3.45E-03,-7.67E-02
6038,-3.89E-03,-9.40E-12,5.25E-02,5.47E+01,1.29E-03,-1.62E-02,-1.10E-02
6039,5.92E-03,1.47E-11,5.25E-02,5.34E+01,1.79E-03,-1.57E-02,-3.05E-02
6040,1.39E-02,-1.07E-11,5.25E-02,5.34E+01,-2.20E-03,-1.79E-02,-6.55E-02
6041,8.13E-03,8.76E-12,5.25E-02,5.35E+01,2.01E-03,-1.98E-02,-4.36E-02
6042,-3.65E-03,-7.13E-12,5.25E-02,5.47E+01,8.78E-04,-1.38E-02,-9.29E-03
6043,-3.60E-02,3.42E-11,5.25E-02,5.55E+01,3.97E-02,-3.30E-02,-1.84E-01
6044,-1.47E-02,8.22E-12,5.25E-02,5.46E+01,2.17E-02,-5.81E-02,-6.34E-02
6045,8.34E-02,-4.72E-12,5.25E-02,5.58E+01,-1.78E-02,4.34E-02,3.57E-02
6046,3.69E-03,2.00E-11,5.25E-02,5.32E+01,6.53E-04,-7.65E-03,-1.28E-02
6047,5.03E-03,-1.09E-12,5.26E-02,5.34E+01,1.34E-03,-1.29E-02,-2.37E-02
6048,3.32E-03,-3.00E-12,5.26E-02,5.31E+01,5.24E-04,-5.63E-03,-9.02E-03
6049,-1.78E-02,2.07E-12,5.26E-02,5.46E+01,2.69E-02,-5.72E-02,-7.75E-02
6050,-2.48E-03,7.11E-12,5.26E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
6051,2.67E-03,4.53E-13,5.26E-02,5.30E+01,-1.53E-06,-1.28E-03,-2.00E-03
6052,1.15E-02,-1.26E-11,5.26E-02,5.35E+01,5.17E-04,-2.03E-02,-5.79E-02
6053,1.01E-02,-2.11E-11,5.26E-02,5.35E+01,1.44E-03,-2.09E-02,-5.34E-02
6054,-3.75E-03,-1.34E-12,5.27E-02,5.47E+01,1.06E-03,-1.49E-02,-1.00E-02
6055,4.60E-03,1.72E-12,5.27E-02,5.33E+01,1.13E-03,-1.15E-02,-2.04E-02
6056,1.33E-02,1.30E-11,5.28E-02,5.35E+01,-1.43E-03,-1.89E-02,-6.39E-02
6057,-1.80E-02,-1.64E-12,5.28E-02,5.46E+01,2.72E-02,-5.72E-02,-7.86E-02
6058,-6.45E-03,-5.27E-13,5.28E-02,5.45E+01,5.37E-03,-3.47E-02,-2.67E-02
6059,-9.37E-03,-3.08E-12,5.28E-02,5.45E+01,1.10E-02,-4.81E-02,-4.10E-02
6060,-6.46E-03,3.87E-13,5.28E-02,5.45E+01,5.39E-03,-3.47E-02,-2.67E-02
6061,-6.44E-03,2.40E-13,5.28E-02,5.45E+01,5.36E-03,-3.46E-02,-2.66E-02
6062,-6.46E-03,3.17E-14,5.28E-02,5.45E+01,5.38E-03,-3.47E-02,-2.67E-02
6063,2.05E-02,-3.94E-11,5.28E-02,5.33E+01,-1.06E-02,-4.03E-03,-7.49E-02
6064,-6.47E-03,-2.49E-13,5.28E-02,5.45E+01,5.39E-03,-3.48E-02,-2.68E-02
6065,4.35E-03,-8.31E-12,5.28E-02,5.33E+01,9.29E-04,-1.04E-02,-1.81E-02
6066,-3.35E-03,7.07E-12,5.28E-02,5.48E+01,5.25E-04,-1.07E-02,-6.81E-03
6067,-2.82E-03,4.86E-12,5.28E-02,5.50E+01,3.24E-04,-4.47E-03,-2.62E-03
6068,-6.45E-03,6.14E-14,5.28E-02,5.45E+01,5.37E-03,-3.47E-02,-2.67E-02
6069,-4.03E-03,-3.58E-13,5.28E-02,5.47E+01,1.39E-03,-1.74E-02,-1.18E-02
6070,8.82E-02,5.85E-12,5.29E-02,5.59E+01,-1.27E-02,2.98E-02,3.11E-02
6071,-6.47E-03,2.36E-13,5.29E-02,5.45E+01,5.39E-03,-3.48E-02,-2.68E-02
6072,-6.39E-03,-1.16E-13,5.29E-02,5.45E+01,5.24E-03,-3.43E-02,-2.63E-02
6073,3.69E-03,3.98E-12,5.29E-02,5.33E+01,6.73E-04,-7.73E-03,-1.29E-02
6074,-1.81E-02,2.12E-12,5.29E-02,5.46E+01,2.72E-02,-5.72E-02,-7.86E-02
6075,-1.79E-02,-4.84E-13,5.29E-02,5.46E+01,2.68E-02,-5.73E-02,-7.77E-02
6076,4.64E-03,-4.14E-12,5.29E-02,5.34E+01,1.15E-03,-1.17E-02,-2.07E-02
6077,-1.80E-02,3.13E-12,5.29E-02,5.46E+01,2.71E-02,-5.72E-02,-7.83E-02
6078,8.49E-03,1.04E-12,5.29E-02,5.35E+01,1.89E-03,-2.03E-02,-4.54E-02
6079,9.55E-02,5.99E-11,5.29E-02,5.61E+01,-1.17E-02,1.04E-02,1.69E-02
6080,9.03E-03,-2.94E-12,5.29E-02,5.35E+01,1.61E-03,-2.05E-02,-4.79E-02
6081,3.01E-03,-2.64E-12,5.29E-02,5.31E+01,1.82E-04,-3.84E-03,-5.93E-03
6082,-4.58E-03,-8.33E-12,5.29E-02,5.46E+01,2.24E-03,-2.20E-02,-1.56E-02
6083,-3.06E-03,-8.19E-12,5.29E-02,5.49E+01,3.10E-04,-7.72E-03,-4.67E-03
6084,-1.80E-02,-1.76E-12,5.29E-02,5.46E+01,2.69E-02,-5.72E-02,-7.80E-02
6085,1.94E-02,2.02E-11,5.30E-02,5.33E+01,-9.56E-03,-6.72E-03,-7.38E-02
6086,-1.80E-02,-1.16E-12,5.30E-02,5.46E+01,2.70E-02,-5.72E-02,-7.84E-02
6087,-7.78E-03,-3.30E-12,5.30E-02,5.45E+01,7.86E-03,-4.13E-02,-3.38E-02
6088,-5.29E-02,2.04E-11,5.30E-02,5.74E+01,1.27E-02,-3.15E-02,-2.00E-01
6089,-8.63E-02,1.13E-10,5.30E-02,5.79E+01,-6.78E-03,-2.93E-02,1.40E-02
6090,3.20E-03,4.04E-13,5.30E-02,5.32E+01,3.62E-04,-4.89E-03,-7.69E-03
6091,-1.30E-02,2.74E-11,5.30E-02,5.45E+01,1.77E-02,-5.66E-02,-5.58E-02
6092,5.00E-03,-1.66E-12,5.31E-02,5.34E+01,1.27E-03,-1.29E-02,-2.32E-02
6093,8.90E-02,-3.25E-11,5.31E-02,5.59E+01,-1.21E-02,2.72E-02,2.98E-02
6094,3.01E-03,3.63E-12,5.31E-02,5.31E+01,1.87E-04,-3.84E-03,-5.93E-03
6095,1.25E-02,-5.84E-12,5.31E-02,5.35E+01,-5.33E-04,-1.98E-02,-6.13E-02
6096,-2.49E-03,3.99E-12,5.31E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
6097,2.47E-03,1.27E-11,5.31E-02,5.30E+01,0.00E+00,0.00E+00,0.00E+00
6098,2.84E-03,-1.79E-12,5.31E-02,5.31E+01,-2.99E-06,-2.49E-03,-3.91E-03
6099,-3.06E-03,-4.08E-12,5.31E-02,5.49E+01,2.88E-04,-7.66E-03,-4.57E-03
6100,6.16E-03,-9.61E-12,5.32E-02,5.35E+01,1.77E-03,-1.63E-02,-3.15E-02
6101,4.44E-03,7.71E-13,5.32E-02,5.34E+01,9.69E-04,-1.09E-02,-1.87E-02
6102,3.07E-03,3.67E-12,5.32E-02,5.32E+01,2.41E-04,-4.20E-03,-6.46E-03
6103,3.70E-03,1.63E-12,5.32E-02,5.33E+01,5.84E-04,-7.69E-03,-1.25E-02
6104,9.91E-02,-3.19E-11,5.32E-02,5.64E+01,-1.42E-02,3.89E-03,8.27E-03
6105,-1.90E-02,-6.17E-13,5.32E-02,5.46E+01,2.81E-02,-5.61E-02,-8.31E-02
6106,-1.13E-02,3.14E-13,5.33E-02,5.45E+01,1.45E-02,-5.39E-02,-4.87E-02
6107,-1.13E-02,-1.96E-13,5.33E-02,5.45E+01,1.44E-02,-5.39E-02,-4.86E-02
6108,-1.13E-02,1.94E-13,5.33E-02,5.45E+01,1.45E-02,-5.39E-02,-4.87E-02
6109,-1.13E-02,1.06E-13,5.33E-02,5.45E+01,1.44E-02,-5.39E-02,-4.86E-02
6110,-1.13E-02,-1.89E-13,5.33E-02,5.45E+01,1.44E-02,-5.39E-02,-4.86E-02
6111,-1.13E-02,-1.59E-13,5.33E-02,5.45E+01,1.44E-02,-5.39E-02,-4.86E-02
6112,-1.13E-02,1.67E-14,5.33E-02,5.45E+01,1.45E-02,-5.39E-02,-4.87E-02
6113,-4.45E-03,3.20E-12,5.33E-02,5.46E+01,1.95E-03,-2.11E-02,-1.46E-02
6114,-5.19E-03,-3.74E-12,5.33E-02,5.45E+01,3.03E-03,-2.66E-02,-1.92E-02
6115,1.03E-02,2.29E-11,5.33E-02,5.36E+01,1.02E-03,-2.10E-02,-5.34E-02
6116,7.97E-03,1.68E-11,5.33E-02,5.36E+01,1.83E-03,-1.96E-02,-4.21E-02
6117,2.48E-03,2.72E-12,5.34E-02,5.31E+01,0.00E+00,0.00E+00,0.00E+00
6118,-3.37E-03,-1.32E-13,5.34E-02,5.48E+01,4.86E-04,-1.09E-02,-6.79E-03
6119,-2.48E-03,-3.98E-12,5.35E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
6120,7.10E-03,2.69E-12,5.35E-02,5.35E+01,1.86E-03,-1.84E-02,-3.73E-02
6121,-5.15E-03,4.22E-12,5.35E-02,5.45E+01,2.92E-03,-2.63E-02,-1.89E-02
6122,5.83E-03,1.10E-11,5.35E-02,5.35E+01,1.63E-03,-1.56E-02,-2.93E-02
6123,-2.62E-03,-1.57E-12,5.35E-02,5.50E+01,-1.58E-04,-1.77E-03,-1.13E-03
6124,9.34E-02,-7.17E-13,5.35E-02,5.60E+01,-1.10E-02,1.52E-02,2.16E-02
6125,9.32E-02,-3.70E-13,5.35E-02,5.60E+01,-1.11E-02,1.57E-02,2.20E-02
6126,-5.31E-03,-2.27E-12,5.35E-02,5.45E+01,3.22E-03,-2.75E-02,-1.99E-02
6127,9.34E-02,-1.50E-12,5.35E-02,5.60E+01,-1.10E-02,1.52E-02,2.16E-02
6128,3.22E-02,1.64E-11,5.35E-02,5.31E+01,-2.83E-02,3.10E-02,-7.16E-02
6129,9.34E-02,5.16E-14,5.35E-02,5.60E+01,-1.10E-02,1.52E-02,2.16E-02
6130,9.35E-02,-1.95E-14,5.36E-02,5.60E+01,-1.10E-02,1.50E-02,2.14E-02
6131,1.00E-01,-2.44E-11,5.36E-02,5.66E+01,-1.42E-02,2.85E-03,6.09E-03
6132,9.34E-02,-2.69E-13,5.36E-02,5.60E+01,-1.10E-02,1.52E-02,2.16E-02
6133,9.78E-02,3.93E-11,5.36E-02,5.63E+01,-1.32E-02,6.00E-03,1.14E-02
6134,1.97E-02,2.23E-11,5.36E-02,5.34E+01,-1.03E-02,-5.96E-03,-7.31E-02
6135,3.49E-03,2.01E-12,5.36E-02,5.33E+01,3.60E-04,-6.56E-03,-1.05E-02
6136,-2.48E-03,-1.10E-12,5.36E-02,5.51E+01,0.00E+00,0.00E+00,0.00E+00
6137,-8.68E-03,-8.36E-12,5.36E-02,5.44E+01,9.30E-03,-4.54E-02,-3.71E-02
6138,8.77E-03,4.93E-12,5.36E-02,5.36E+01,1.53E-03,-2.06E-02,-4.60E-02
6139,-3.88E-03,-3.03E-13,5.36E-02,5.47E+01,1.11E-03,-1.60E-02,-1.05E-02
6140,-5.23E-03,-6.11E-12,5.36E-02,5.45E+01,3.00E-03,-2.69E-02,-1.93E-02
6141,-5.37E-03,3.10E-12,5.37E-02,5.45E+01,3.26E-03,-2.79E-02,-2.01E-02
6142,-2.18E-02,8.74E-12,5.37E-02,5.46E+01,3.18E-02,-5.27E-02,-9.75E-02
6143,9.33E-02,5.99E-13,5.37E-02,5.60E+01,-1.10E-02,1.54E-02,2.17E-02
6144,-3.65E-03,-1.88E-12,5.37E-02,5.47E+01,8.17E-04,-1.40E-02,-8.94E-03
6145,3.91E-03,-7.16E-12,5.37E-02,5.34E+01,6.88E-04,-8.69E-03,-1.42E-02
6146,-1.41E-02,1.84E-11,5.38E-02,5.45E+01,1.94E-02,-5.79E-02,-5.94E-02
6147,-3.56E-03,-3.63E-12,5.38E-02,5.47E+01,6.38E-04,-1.30E-02,-8.25E-03
6148,2.47E-03,2.35E-12,5.38E-02,5.31E+01,0.00E+00,0.00E+00,0.00E+00
6149,-9.25E-03,-6.56E-12,5.38E-02,5.45E+01,1.01E-02,-4.76E-02,-3.95E-02
6150,5.25E-03,-5.50E-12,5.38E-02,5.35E+01,1.32E-03,-1.38E-02,-2.48E-02
6151,-2.99E-03,2.07E-12,5.38E-02,5.49E+01,2.29E-04,-6.92E-03,-4.11E-03
